,Input.save_dir,ocr,boundingBoxes
368,data/anat-1/AnatomyPhysiology/21/slide_040.jpg,focus figure the action potential ap is a brief change in membrane potential in a patch of membrane that is depolarized by local currents the events each step corresponds to one part of the ap graph pearson education inc,"[{""height"":290,""label"":""Diagram"",""left"":1014,""top"":434,""width"":438},{""height"":290,""label"":""Diagram"",""left"":691,""top"":744,""width"":496},{""height"":301,""label"":""Diagram"",""left"":404,""top"":417,""width"":505},{""height"":330,""label"":""Diagram"",""left"":713,""top"":84,""width"":537},{""height"":215,""label"":""Image"",""left"":748,""top"":138,""width"":370},{""height"":213,""label"":""Image"",""left"":454,""top"":452,""width"":339},{""height"":235,""label"":""Image"",""left"":1058,""top"":455,""width"":361},{""height"":226,""label"":""Image"",""left"":747,""top"":766,""width"":384}]"
369,data/bio-1/unordered/LySL-0ONA5g/slide_048.jpg,onchocerca volvulus and river blindness transmitted by biting black flies larvae develop into adults in subcutaneous tissues adult females migrate via the blood to the eyes provoking inflammatory reactions coinfection with wolbachia bacteria causes river blindness treatment tetracycline and ivermectin,"[{""height"":152,""label"":""Image"",""left"":771,""top"":160,""width"":271},{""height"":148,""label"":""Image"",""left"":771,""top"":310,""width"":228},{""height"":178,""label"":""Diagram"",""left"":772,""top"":460,""width"":329}]"
370,data/anat-1/AnatomyPhysiology/22/slide_053.jpg,neural integration neurons functioning together in groups groups contribute to broader neural functions there are billions of neurons in cns must have integration so that the individual parts fuse to make a smoothly operating whole pearson education inc,[]
371,data/anat-1/AnatomyPhysiology/26/slide_064.jpg,coronary circulation cont coronary veins cardiac veins collect blood from capillary beds coronary sinus empties into right atrium formed by merging cardiac veins great cardiac vein of anterior interventricular sulcus middle cardiac vein in posterior interventricular sulcus small cardiac vein from inferior margin several anterior cardiac veins empty directly into right atrium anteriorhy pearson education inc,[]
372,data/anat-1/AnatomyPhysiology/21/slide_032.jpg,focus figure the action potential ap is a brief change in membrane potential in a patch of membrane that is depolarized by local currents the key players voltagegated na channels have two gates and alternate between three different states outside cell j nat activation inactivation ate ate cell closed at the opened by inactivated resting state so no depolarization channels nat enters the cell allowing na to automatically blocked through them enter the cell by inactivation gates soon after they open pearson education inc,"[{""height"":1039,""label"":""Diagram"",""left"":16,""top"":3,""width"":1846}]"
373,data/dental/OperativeDentistryNBDEPartII/2/slide_005.jpg,through shadows can indicate interproximal caries also useful for distinguishing,"[{""height"":719,""label"":""Diagram"",""left"":50,""top"":1,""width"":914}]"
374,data/bio-4/unordered/C1vsuNYMY9Q/slide_044.jpg,summary aerobic respiration during aerobic respiration each smaller glucose molecule becomes atp the bulk of this atp is made in mitochondria using infographic,"[{""height"":546,""label"":""Diagram"",""left"":501,""top"":130,""width"":427}]"
375,data/anat-1/AnatomyPhysiology/22/slide_028.jpg,figure neural integration of epsps and ipsps excitatory synapse e excitatory synapse inhibitory synapse i membrane potential mv time c spatial summation simultaneous stimuli at different locations cause epsps that add together pearson education inc,"[{""height"":1043,""label"":""Diagram"",""left"":18,""top"":2,""width"":1630}]"
376,data/anat-1/AnatomyPhysiology/26/slide_063.jpg,figure coronary circulation aorta pulmonary trunk left atrium superior vena cava anastomosis junction of left vessels coronary right artery atrium circumflex right artery coronary left arter i y right ventricle ventricle anterior right interventricular marginal artery artery posterior interventricular pearson education inc arterv,"[{""height"":1075,""label"":""Diagram"",""left"":19,""top"":5,""width"":1674}]"
377,data/bio-1/unordered/LySL-0ONA5g/slide_011.jpg,usually ingested with water and food id to cysts cysts enter duodenum germinate travel to jejunum to feed and multiply causes giardiasis diarrhea abdominal pain diagnosis is difficult because organism is shed in feces intermittently treatment quinacrine or metronidazole agent is killed by boiling ozone and iodine copyright the companies inc permission required for reproduction or display,"[{""height"":226,""label"":""Image"",""left"":407,""top"":471,""width"":203},{""height"":229,""label"":""Image"",""left"":663,""top"":471,""width"":207}]"
378,data/anat-1/AnatomyPhysiology/21/slide_049.jpg,figure propagation of an action potential ap membrane potential mv recording electrode tet eet ay a time o ms action b time ms action c time ms action potential has not yet reached potential peak reaches the potential peak the recording electrode recording electrode passed the recording electrode membrane at the recording electrode resting potential is still hyperpolarized peak of action potential hyperpotarization pearson education inc,"[{""height"":968,""label"":""Diagram"",""left"":8,""top"":5,""width"":1875}]"
379,data/bio-4/unordered/C1vsuNYMY9Q/slide_038.jpg,electron carriers carry energy vee as glucose is broken down energy is released carrier molecules capture energy and take it to the last step of cellular respiration etc main carrier molecule nadh nad anyone need to go to etc nadh to the etc chain e e,"[{""height"":107,""label"":""Image"",""left"":794,""top"":19,""width"":157},{""height"":375,""label"":""Diagram"",""left"":35,""top"":338,""width"":923}]"
380,data/anat-1/AnatomyPhysiology/22/slide_054.jpg,organization of neurons neuronal pools neuronal pool functional groups of neurons integrate incoming information received from receptors or other neuronal pools forward processed information to other destinations pearson education inc,[]
381,data/anat-1/AnatomyPhysiology/26/slide_011.jpg,size location and orientation of heart approximately the size of a fist weighs less than pound location in mediastinum between second rib and fifth intercostal space on superior surface of diaphragm twothirds of heart to left of midsternal line anterior to vertebral column posterior to sternum pearson education inc h,[]
382,data/dental/OperativeDentistryNBDEPartII/2/slide_004.jpg,radiograph white spot hardly visible enamel cavitation evident be detected radiographically,"[{""height"":716,""label"":""Diagram"",""left"":45,""top"":2,""width"":917}]"
383,data/bio-1/unordered/LySL-0ONA5g/slide_016.jpg,trypanosoma copyright the mcgrawhill companies inc permission required or display b causes chagas disease é wild animals reduviid bug kissing bug is the vector bug wr t cruzi cell cycle in human habitats r local lesion fever and swelling nodes spleen and liver infection occurs when bug feces is inoculated into a cutaneous portal c reduviid bug triatoma infestans,"[{""height"":551,""label"":""Diagram"",""left"":604,""top"":113,""width"":514}]"
384,data/anat-1/AnatomyPhysiology/21/slide_035.jpg,focus figure the action potential ap is a brief change in membrane potential in a patch of membrane that is depolarized by local currents the events each step corresponds to one part of the ap graph depolarization na channels open allowing na entry pearson education inc,"[{""height"":1036,""label"":""Diagram"",""left"":8,""top"":4,""width"":1720}]"
385,data/bio-4/unordered/C1vsuNYMY9Q/slide_036.jpg,now lets look at the main steps o co energy glucose oxygen carbon dioxide ho energy likes electrons remember hbonds in water glucose gives electrons hydrogen to energy release,"[{""height"":175,""label"":""Equation"",""left"":32,""top"":88,""width"":871},{""height"":457,""label"":""Diagram"",""left"":8,""top"":263,""width"":922}]"
386,data/dental/OperativeDentistryNBDEPartII/2/slide_003.jpg,tactile place cotton rolls in careful cavitate sharp explorer tip,"[{""height"":707,""label"":""Image"",""left"":37,""top"":0,""width"":927}]"
387,data/bio-1/unordered/LySL-0ONA5g/slide_018.jpg,leishmania species and leishmaniasis leishmaniasis zoonosis transmitted among mammalian hosts by female sand flies that require a blood meal to produce eggs endemic to equa,"[{""height"":349,""label"":""Image"",""left"":456,""top"":333,""width"":418}]"
388,data/anat-1/AnatomyPhysiology/22/slide_039.jpg,classification of neurotransmitters by chemical structure cont amino acids amino acids make up all proteins therefore it is difficult to prove which are neurotransmitters amino acids that are proven neurotransmitters glutamate aspartate glycine gaba gamma yaminobutyric acid pearson education inc,[]
389,data/anat-1/AnatomyPhysiology/21/slide_000.jpg,elaine nmarieb katja hoehn chapter part b fundamentals of the nervous system and human nervous anatomy tissue physiology powerpoint lecture slides prepared by karen dunbar kareiva pearson education inc ivy tech community college,"[{""height"":919,""label"":""Image"",""left"":272,""top"":38,""width"":823}]"
390,data/bio-4/unordered/C1vsuNYMY9Q/slide_031.jpg,breathing is related to cellular respiration breathing gas exchange between blood and air in our lungs lungs cells must exchange gasses with surroundings cells cellular respiratio,"[{""height"":623,""label"":""Image"",""left"":709,""top"":76,""width"":251},{""height"":653,""label"":""Diagram"",""left"":289,""top"":65,""width"":419}]"
391,data/dental/OperativeDentistryNBDEPartII/2/slide_012.jpg,preventive dentistry encourage remineralization of incipient smoothsurface lesions treat cariesprone pits and fissures with sealants,[]
392,data/anat-1/AnatomyPhysiology/26/slide_016.jpg,figure location of the heart in the mediastinum mediastinum heart left lung body of t vertebra posterior b pearson education inc,"[{""height"":856,""label"":""Diagram"",""left"":14,""top"":4,""width"":1506}]"
